boa	12.0000
169_14	12.0000
boazodillevuoigatvuohta	12.0000
duhkodaga	12.0000
váidinvuoigatvuohta	12.0000
čuozahusčielggadeapmi	12.0000
1999-2001	12.0000
veahkkedoarjja	12.0000
čállinváddu	12.0000
´s	12.0000
dihtormašiidna	12.0000
ve	12.0000
čuokkisčála	12.0000
doaibmafriddjavuohta	12.0000
Universitetet	12.0000
produktivitehta	12.0000
miessešaddu	12.0000
subjektiiva	12.0000
guovda	12.0000
iežá	12.0000
viđat	12.0000
minoritehtajoavku	12.0000
450_000	12.0000
Riddu_Riđđu-festivála	12.0000
doarjjapoasta	12.0000
vuoigŋadagusláhka	12.0000
kreatiivvalaš	12.0000
Rostoeatnu	12.0000
Riast-Hylling	12.0000
sávvat_lihku	12.0000
Kultuvradepartemeanttas	12.0000
minoritehtapolitihkalaš	12.0000
šiehtadallanboađus	12.0000
prográmmaráđđi	12.0000
joatkkaskuvlaoahppi	12.0000
-100,0_%	12.0000
6.6	12.0000
guolástuskommišuvdna	12.0000
2.14	12.0000
ráđđádallanriekti	12.0000
Sametingets	12.0000
ándagassii	12.0000
Edvin	12.0000
2-12	12.0000
ráđđehuslahttu	12.0000
direktiiva	12.0000
váidinvejolašvuohta	12.0000
ekonomiijaplána	12.0000
jahkebušeahtta	12.0000
áššedovdiorgána	12.0000
eksisteansa	12.0000
váldogažaldat	12.0000
váldoeaktu	12.0000
golgu	12.0000
dieđihandoaibmabidju	12.0000
samenes	12.0000
Issát	12.0000
10.4	12.0000
ŧ	12.0000
sierraprográmma	12.0000
Ketil	12.0000
vealgeortnet	12.0000
álgoálbmotmánná	12.0000
virolaš	12.0000
motoralaš	12.0000
fágaovddasvástideaddji	12.0000
máŋggabealálaš	12.0000
bargovásáhus	12.0000
veahkkebálvalus	12.0000
geardut	12.0000
læring	12.0000
Jonas	12.0000
Linda	12.0000
álgoálbmotstáhtus	12.0000
lač	12.0000
heivvolas	12.0000
PPO	12.0000
Merja	12.0000
mastergráda	12.0000
Mihkkal	12.0000
ji	12.0000
riikkavuloš	12.0000
personjietna	12.0000
Høgskolen	12.0000
fágatearbma	12.0000
personsuodjalus	12.0000
valuhtta	12.0000
OAHPPOPLÁNA	12.0000
gierdilvuohta	12.0000
grammáhtalaš	12.0000
máilmmiviidosaččat	12.0000
iešipmárdus	12.0000
sihkkel	12.0000
mihtidanreaidu	12.0000
multiplikašuvdna	12.0000
ovttamađodat	12.0000
jearahallaniskkadeapmi	12.0000
govven	12.0000
áđđestallat	12.0000
ironiija	12.0000
ovddešáigi	12.0000
fitnodatálggaheapmi	12.0000
før	12.0000
gulaskuddanáigi	12.0000
kV	12.0000
dáiddapolitihkka	12.0000
19.7	12.0000
viessoláigoruhtadeapmi	12.0000
kapitálagollu	12.0000
erenoa-máš	12.0000
ol-bmuid	12.0000
girjerájusođastus	12.0000
ovttasbargodoaibma	12.0000
dáiddaráđđi	12.0000
romániálbmot	12.0000
sierraraporterejeaddji	12.0000
Arktis	12.0000
čuožžovašvuohta	12.0000
2.17	12.0000
biebmobuvttadus	12.0000
Asplan_Viak	12.0000
álgokursa	12.0000
diŋgojupmi	12.0000
Reindeer	12.0000
Nord-Trøndelag	12.0000
1_800_000	12.0000
filbmadoaibma	12.0000
dokumentára	12.0000
sáttamedia	12.0000
prográmmageatnegasvuohta	12.0000
kulturlágideapmi	12.0000
dássedettolaš	12.0000
hálddahanovddasvástádus	12.0000
Ivvárstádit	12.0000
Giehtavuotna	12.0000
Lodegak	12.0000
Válafierda	12.0000
mihttet	12.0000
servodatrievdan	12.0000
bearašetáhta	12.0000
4.3.1	12.0000
skuvlahálddahus	12.0000
oahppodirektoráhtta	12.0000
láhkaásahusrievdadus	12.0000
riekteossodat	12.0000
SPR-čoahkkin	12.0000
21_017_000	12.0000
Ođđajuogad	12.0000
150,00	12.0000
000,00	12.0000
dásádat	12.0000
49_575	12.0000
2.7.1	12.0000
bagadallanbargu	12.0000
mealgadit	12.0000
01.01.06	12.0000
doaibmavuođđu	12.0000
Samisk_kunstnerråd	12.0000
Leve	12.0000
ovttalágaš	12.0000
vahátealli	12.0000
3–12	12.0000
álbmotstivra	12.0000
Nammanevvohat	12.0000
guovlodutkan	12.0000
teáhterviessu	12.0000
soabadallat	12.0000
Graven	12.0000
os	12.0000
nominašuvdnabargu	12.0000
Sør-Norge	12.0000
eahpevuogálaš	12.0000
ovdakursa	12.0000
liikeivdni	12.0000
álgoálbmotsuorgi	12.0000
álgoálbmotdoarjja	12.0000
mielváikkuhit	12.0000
giellafálaldat	12.0000
Lappforening	12.0000
Daniel	12.0000
SáL	12.0000
márkanastit	12.0000
innsats	12.0000
ruhtarámma	12.0000
plánadokumeanta	12.0000
duohkin	12.0000
dáhtabearráigeahčču	12.0000
oahppodiibmu	12.0000
joatkkaoahppofálaldat	12.0000
hálddašanvuoigatvuohta	12.0000
uhcimusearri	12.0000
2008.	12.0000
Forsvarsbygg	12.0000
árktisas	12.0000
finánsaroassu	12.0000
vahkat	12.0000
šiehtadallanmálle	12.0000
oahppanáigi	12.0000
vuotnafanas	12.0000
JL	12.0000
gielddahálddahus	12.0000
váile	12.0000
bibliotehkavuogádat	12.0000
31.12.2001	12.0000
2.15	12.0000
sáhkaguoddi	12.0000
dálááiggeoktavuohta	12.0000
1.3.2	12.0000
raššivuohta	12.0000
giellamearrádus	12.0000
viđe	12.0000
19.5.1	12.0000
19.5.2	12.0000
21.3	12.0000
Korssjøfjellet	12.0000
mahtodat	12.0000
synonyma	12.0000
vuovdinbáiki	12.0000
10/08	12.0000
IN	12.0000
Ta	12.0000
gielddakonferánsa	12.0000
Standing	12.0000
parlamentarihkar	12.0000
čoahkkái	12.0000
Interreg-prošeakta	12.0000
birasgáibádus	12.0000
gárrendikšu	12.0000
searvanvuoigatvuohta	12.0000
birasriekti	12.0000
NM	12.0000
2.11.2	12.0000
der	12.0000
fram	12.0000
4.5.2	12.0000
Rávttošvuopmi	12.0000
birgenvejolaš	12.0000
31.12.02	12.0000
dásseárvohástalus	12.0000
álgoálbmotgažaldat	12.0000
ideanttalaš	12.0000
máŋggariikkagaskasaš	12.0000
julggaštusbargu	12.0000
olmmošvuoigatvuođadilli	12.0000
buoridanbargu	12.0000
fágaásahus	12.0000
juridihkka	12.0000
hálddahusođastus	12.0000
máilmmiárbelistu	12.0000
Nations	12.0000
mearraluossabivdi	12.0000
eaktivuohta	12.0000
dikšunplána	12.0000
vahkkoloahppa	12.0000
ovttadatearri	12.0000
fámus1/1–2008	12.0000
4.5.4	12.0000
dieđáhusbargu	12.0000
org	12.0000
1/1	12.0000
alders	12.0000
tids	12.0000
Marthinsen	12.0000
Bård	12.0000
Skjellhaug	12.0000
nr.1	12.0000
juogustit	12.0000
ráidovázzin	12.0000
guovtteriikkagaskasaš	12.0000
Washington	12.0000
suodjalusovttasbargu	12.0000
Aspaker	12.0000
dássálagai	12.0000
dáiddaskuvla	12.0000
Seksjon	12.0000
konsulára	12.0000
annet	12.0000
Moe	12.0000
langtidsplanen	12.0000
utgifter	12.0000
namma-dahje	12.0000
oččut	12.0000
Pariisa	12.0000
stáhtaráđđečoahkkin	12.0000
jietnavuostáváldi	12.0000
minerálaroggan	12.0000
fiinnis	12.0000
SB	12.0000
uhccut	12.0000
gieldinvuoigatvuohta	12.0000
servodatváttisvuohta	12.0000
be	12.0000
3.1.12	12.0000
đáhus	12.0000
6995	12.0000
md	12.0000
Elle	12.0000
láibut	12.0000
hárdit	12.0000
árga	12.0000
guovttejahkásaš	12.0000
árvádallat	12.0000
right	12.0000
suopmanjoavku	12.0000
Artihkkall	12.0000
screenet	12.0000
tihttel	12.0000
poeaŋŋa	12.0000
čuđeš	12.0000
sváinnitreivve	12.0000
hálddahussuorgi	12.0000
Vågsfjord	12.0000
GPS	12.0000
ovttasbargooasálaš	12.0000
kulturgaskkustanarena	12.0000
14.-17	12.0000
luondduvalljivuohta	12.0000
realitehtameannudeapmi	12.0000
váhnenruhtadoarjja	12.0000
31.12.07	12.0000
Melleby	12.0000
Buoret	12.0000
Petra	12.0000
SaKaste	12.0000
Inari	12.0000
várreságadoalli	12.0000
Saamelaisnuorten	12.0000
Ailu	12.0000
Tampere	12.0000
.:.	12.0000
::	12.0000
Guovttijagi	12.0000
nissonášši	12.0000
mearridanfápmu	12.0000
18/99	12.0000
Sámi_Válgalihttu	12.0000
guovlIuin	12.0000
giedahallat	12.0000
29.02._-_03.03.00	12.0000
maŋebárga	12.0000
Nuuk	12.0000
laila.susanne.vars@samediggi.no	12.0000
481_44_696	12.0000
e-posta	12.0000
Jørstad	12.0000
975_81_637	12.0000
Appfjell-Eira	12.0000
mávssolašvuođaárvvoštallan	12.0000
ulbmáluššansuorgi	12.0000
fierrat	11.8333
eamihávdi	11.6667
mearraluossa	11.6667
Siskkit	11.6667
barggahit	11.6667
Ruŋgu	11.5000
sulla	11.5000
nammabálvalus	11.5000
Johka	11.5000
priváhtta	11.5000
smávvaservodat	11.5000
el-fápmu	11.5000
čorgatvuohta	11.5000
suoládeapmi	11.5000
olgguldasat	11.5000
movttiideapmi	11.5000
Váldi	11.5000
cuovka	11.5000
gorri	11.5000
coahkkin	11.5000
sáltečáhceguolástus	11.5000
vearri	11.5000
gealboovddideapmi	11.5000
lassioahpahus	11.5000
luonddušláddjiivuohta	11.5000
Ávvir	11.5000
Davvi-Norlánda	11.5000
áŋggirdit	11.5000
gehppes	11.3333
investerendoaibma	11.3333
logahit	11.3333
giellaoahpaheapmi	11.3333
čállinráva	11.3333
áhperesursa	11.2500
árbeláhka	11.1667
dábálašdoavttir	11.0000
luonddudieđalaš	11.0000
guomočoavji	11.0000
álššaiduvvat	11.0000
joraheapmi	11.0000
1.1.2	11.0000
guohtunmálle	11.0000
bázahas	11.0000
Jiellevárri	11.0000
bossut	11.0000
Arvi	11.0000
Nordmaling	11.0000
Vara	11.0000
ceavvi	11.0000
geasis	11.0000
muorrašládja	11.0000
Hávgavuopmi	11.0000
árjjalašvuohta	11.0000
3,1	11.0000
nannánorohat	11.0000
bártidit	11.0000
maddái	11.0000
klassifiseret	11.0000
bodnečáhci	11.0000
guorbadit	11.0000
34_%	11.0000
Málatvuotna	11.0000
doarrás	11.0000
rádjejohka	11.0000
ribadit	11.0000
Dolpi	11.0000
287	11.0000
davágeahčen	11.0000
7,1	11.0000
gostege	11.0000
2.12.	11.0000
4,7	11.0000
buođđut	11.0000
7,5_%	11.0000
5–8	11.0000
geavvadis	11.0000
maŋásmannat	11.0000
4,1	11.0000
Langvatnet	11.0000
Toven	11.0000
8,1	11.0000
Leirfjorden	11.0000
Sørfold	11.0000
8–10	11.0000
vearránit	11.0000
6,2	11.0000
3.4.3	11.0000
4,0	11.0000
máŋggageardán	11.0000
skážir	11.0000
kilo	11.0000
ekstensiiva	11.0000
71_%	11.0000
máŋggašlájat	11.0000
mearkkašan_veara	11.0000
hupmu	11.0000
Byrkije:s	11.0000
Bindal	11.0000
Østre-Nååmesjevuemies	11.0000
5.3.	11.0000
doallojahki	11.0000
Nesjøen	11.0000
dagaid	11.0000
máttaráhkku	11.0000
máttaráddjá	11.0000
dálkkodit	11.0000
kon	11.0000
vojit	11.0000
kaleandar	11.0000
áhci	11.0000
8270	11.0000
eatnigiellaoahpahus	11.0000
servodatberošteaddji	11.0000
sáht	11.0000
dái	11.0000
loahpahus	11.0000
ba	11.0000
fágasearvi	11.0000
1999/2000	11.0000
Sigbjørn	11.0000
guin	11.0000
cup	11.0000
luoikkas	11.0000
nuoraidprográmma	11.0000
lis	11.0000
Working	11.0000
31,7	11.0000
máŧasdoallan	11.0000
oahpahusvejolašvuohta	11.0000
diakona	11.0000
743	11.0000
nuoraidsuodjalus	11.0000
buvttadanárvu	11.0000
bálvalusguovddáš	11.0000
riidoeastadeaddji	11.0000
organisašuvdnabargu	11.0000
1429	11.0000
politiijameašttir	11.0000
riekteveahkkedoaibma	11.0000
181	11.0000
riekteveahkkeláhka	11.0000
doarjalus	11.0000
ođasreive	11.0000
1_800	11.0000
doaibmaevttohus	11.0000
guovllugeavaheapmi	11.0000
vuostažettiin	11.0000
oassa	11.0000
várren	11.0000
loahppageahččaleapmi	11.0000
dustehus	11.0000
fillet	11.0000
vákšut	11.0000
telemedisiidna	11.0000
Ásia	11.0000
luoddadoaimmahat	11.0000
got	11.0000
skuvladoaimmahat	11.0000
service	11.0000
sirdašupmi	11.0000
fáddájoavku	11.0000
indiána	11.0000
máŋggagielalašvuohta	11.0000
lohkansadji	11.0000
giellakapihttal	11.0000
giellakapihtal	11.0000
giellaovddideaddji	11.0000
Bálát	11.0000
bissánit	11.0000
gávpotsuohkan	11.0000
gielat	11.0000
giellaservodat	11.0000
hutki	11.0000
molssaevttot	11.0000
joatkkaoahpahusfálaldat	11.0000
masterprográmma	11.0000
ALMMOLAŠ	11.0000
dávdamearka	11.0000
neutrála	11.0000
biibbalteaksta	11.0000
2008/2009	11.0000
riidoláhka	11.0000
stáhtaorgána	11.0000
mearrádusorgána	11.0000
oahpistit	11.0000
dálkkádatšiehtadus	11.0000
dálkkádatdilli	11.0000
dálkkádatpolitihkalaš	11.0000
golgi	11.0000
kommunikašuvdnateknologiija	11.0000
dearvvašvuođaorganisašuvdna	11.0000
derfor	11.0000
gielddarádjá	11.0000
eaiggátstivren	11.0000
badjeolmmoš	11.0000
gárvvásmuvvat	11.0000
fierpmádatovttasbargu	11.0000
dearvvašvuođafágalaš	11.0000
geažos	11.0000
čeahpput	11.0000
Gaska-Finnmárku	11.0000
váilevaččat	11.0000
bargoaddiovddasvástádus	11.0000
ássiidlassáneapmi	11.0000
5.10	11.0000
2.5.14	11.0000
238	11.0000
241	11.0000
277	11.0000
291	11.0000
327	11.0000
dálvemáđidja	11.0000
442	11.0000
Torgeir	11.0000
arkeologiija	11.0000
bivdokultuvra	11.0000
náhkkegálvu	11.0000
márki	11.0000
dálolaš	11.0000
Breivik	11.0000
fanasveahka	11.0000
guollevallji	11.0000
vuotnavuogádat	11.0000
gáddu	11.0000
doallevašvuohta	11.0000
1601	11.0000
diggeriekti	11.0000
soaitin	11.0000
riddo	11.0000
gávpebáiki	11.0000
dušše_go	11.0000
252	11.0000
olmmošlassáneapmi	11.0000
5-7	11.0000
soalddát	11.0000
328	11.0000
isit	11.0000
Hasvik	11.0000
fol	11.0000
Pau	11.0000
duottarjávri	11.0000
reahka	11.0000
guđas	11.0000
unnánit	11.0000
váiddagieđahallan	11.0000
Eilertsen	11.0000
jahkeviissaid	11.0000
Skiippagurra	11.0000
ovddemusas	11.0000
gáiskeruohtas	11.0000
láddan	11.0000
luonddugieddi	11.0000
1884	11.0000
bargomokta	11.0000
149	11.0000
veaikeruvke	11.0000
Arkhangelsk	11.0000
209	11.0000
čakčabivdu	11.0000
árgi	11.0000
gievkkan	11.0000
insp	11.0000
govddidit	11.0000
pateanta	11.0000
Irevuotna	11.0000
Stuorravuotna	11.0000
2.5.5	11.0000
riektesuodjaleapmi	11.0000
reindrift	11.0000
boazojápmu	11.0000
1_1/2	11.0000
rievssatčivga	11.0000
seaguheapmi	11.0000
giđđalodden	11.0000
meahcástansearvi	11.0000
eananvuovdinláhka	11.0000
ealáhusbargi	11.0000
:..	11.0000
meahccedoaibma	11.0000
4.2.6	11.0000
meahccevuoigatvuohta	11.0000
elrávdnjerusttet	11.0000
NSD	11.0000
avd	11.0000
johttioahpaheaddji	11.0000
boarásnuvvat	11.0000
Hjalmar	11.0000
Kaptein	11.0000
luomečoaggin	11.0000
991	11.0000
skávli	11.0000
máhku	11.0000
hersko	11.0000
4500	11.0000
guolástanriekti	11.0000
gárvu	11.0000
280_000	11.0000
lavdnji	11.0000
Sørensen	11.0000
bávkalit	11.0000
464	11.0000
Landslaget	11.0000
Petsamo	11.0000
281	11.0000
Beavgohppi	11.0000
Smuk	11.0000
lágasteapmi	11.0000
guovddášdoaibma	11.0000
Kemi	11.0000
oinnolaččat	11.0000
oarjeguovlu	11.0000
goargŋut	11.0000
nákkosgirji	11.0000
vuoigatvuođadilálašvuohta	11.0000
sirddašit	11.0000
Anárjávri	11.0000
reaŋga	11.0000
___	11.0000
fearán	11.0000
njuiket	11.0000
luohttevašolmmoš	11.0000
vuolláičálus	11.0000
riektegažaldat	11.0000
Rights	11.0000
Cultural	11.0000
Máhtte	11.0000
stivrramiellahttu	11.0000
1.3.6	11.0000
8–9	11.0000
6–5	11.0000
13–14	11.0000
1–1	11.0000
minus	11.0000
ráŋggáštusovddasvástádus	11.0000
doahput	11.0000
bealljemearka	11.0000
7–8	11.0000
sijte	11.0000
Kristina	11.0000
čálgopolitihkka	11.0000
TV-sátta	11.0000
boallu	11.0000
ássanpolitihkka	11.0000
vuođđobálvalus	11.0000
hálddašanstrategiija	11.0000
goavvejahki	11.0000
eaŋkal	11.0000
35/02	11.0000
nissonáirras	11.0000
proposišuvdnaevttohus	11.0000
eallinoaidnoservodat	11.0000
buohtalasealáhus	11.0000
skoaltagávpot	11.0000
doaibmajuolludeapmi	11.0000
Målselv	11.0000
Dieváideatnu	11.0000
Lill	11.0000
váiddaásahus	11.0000
áibmofievru	11.0000
fuolalaš	11.0000
surggiidit	11.0000
luonddubuorri	11.0000
guossohit	11.0000
beroštusorganisašuvdna	11.0000
fápmuiboahtit	11.0000
1_950	11.0000
12.3	11.0000
dásseárvodoaibma	11.0000
1986-87	11.0000
gulaskuddanášši	11.0000
gielddastivrraválga	11.0000
poastadássi	11.0000
bušeahttalassáneapmi	11.0000
lassijuolludus	11.0000
loatnaváldin	11.0000
hálddašanmearrádus	11.0000
vuosttaskonsuleanta	11.0000
2.0	11.0000
BIBSYS	11.0000
guovtteoasat	11.0000
7.9	11.0000
giellageahččaleapmi	11.0000
oahppojođiheaddji	11.0000
kemiija	11.0000
giellaovdánahttinplána	11.0000
gárggiidahttit	11.0000
jf	11.0000
ovttagaslaš	11.0000
nuppát	11.0000
bargooktavuohta	11.0000
čállingelbbolašvuohta	11.0000
Høgmo	11.0000
Sámi_dieđalaš_áigečála	11.0000
http://site.uit.no/aigecala/almmuheamit	11.0000
Øzerk	11.0000
oahpponeavvobargu	11.0000
rvosa	11.0000
bachelorgráda	11.0000
Paltto	11.0000
figgat	11.0000
Nils-Aslak	11.0000
earáláganvuohta	11.0000
Vuolab	11.0000
normatiiva	11.0000
dadjan	11.0000
kombineret	11.0000
dieđiheaddji	11.0000
ođđajurddašeapmi	11.0000
estetihkka	11.0000
kontrásta	11.0000
stávet	11.0000
sátnesojaheapmi	11.0000
komponeret	11.0000
sudja	11.0000
stivrenvuohki	11.0000
adderet	11.0000
hállangiella	11.0000
humor	11.0000
Joa2	11.0000
ortnetlohku	11.0000
analiisa	11.0000
oahppanváttisvuohta	11.0000
2010/2011	11.0000
vuovdinvejolašvuohta	11.0000
Rákkočearru	11.0000
14.2	11.0000
14.3	11.0000
oasseguorahallan	11.0000
14.6	11.0000
oktasašorgána	11.0000
olgomusea	11.0000
markeret	11.0000
fáddálaš	11.0000
oahkkima	11.0000
Circumpolar	11.0000
Lillehammer	11.0000
konsekveanta	11.0000
17.2	11.0000
Oda	11.0000
Onstad	11.0000
dihtorbearráigeahčču	11.0000
Finnut	11.0000
Consult	11.0000
mearradutkaninstituhtta	11.0000
čálgohálddahus	11.0000
girkoášši	11.0000
Impact	11.0000
heivehanbargu	11.0000
suorggahahtti	11.0000
idrettsforbund-Norge	11.0000
suohkanlávdegoddi	11.0000
lokála	11.0000
Birgi	11.0000
Doasku	11.0000
Hemnes	11.0000
kulturmuitoášši	11.0000
čáhput	11.0000
fylkaplána	11.0000
4.8.1	11.0000
214_846_000	11.0000
2_262_050	11.0000
4_200_000	11.0000
buhtadusnjuolggadus	11.0000
sosiálaángiruššan	11.0000
listet	11.0000
2001–2005	11.0000
lotnolasealáhusdoarjja	11.0000
dárkilastin	11.0000
guovddáštahttit	11.0000
duhtadeaddji	11.0000
1992–93	11.0000
lassedieđáhus	11.0000
oahpahusávnnas	11.0000
dovddiiduslonohallan	11.0000
lahkaneapmi	11.0000
cuogga	11.0000
servodatovddasvástádus	11.0000
12.1.1	11.0000
riddogielda	11.0000
regiovdnalávdegoddi	11.0000
oppasámi	11.0000
vistegáhtten	11.0000
ealáhusášši	11.0000
Sogn_ja_Fjordane	11.0000
Buskerud	11.0000
SSN	11.0000
válgabiirejuohkin	11.0000
Oarjjelij	11.0000
riekteovddideapmi	11.0000
láigolatnja	11.0000
urfolks	11.0000
311	11.0000
01.01.2000	11.0000
innenfor	11.0000
vuodduduvvon	11.0000
buorredáhtolašvuohta	11.0000
1.-4	11.0000
riekteárbevierru	11.0000
strukturearri	11.0000
eanadoallodoaibma	11.0000
NissonForum	11.0000
Svanhovd	11.0000
jietnaguoddi	11.0000
SAMU	11.0000
oahpponeavvočájáhus	11.0000
2.9.4	11.0000
bušehteret	11.0000
gávpejurdda	11.0000
meahcceealáhusdoaibma	11.0000
oahkkin	11.0000
válgačađaheapmi	11.0000
beaiveaviisa	11.0000
2.2.5	11.0000
gierdameahttunvuohta	11.0000
fárrolagaid	11.0000
boazoguohtonguovlu	11.0000
regiovdnapolitihkalaš	11.0000
guovllukomitea	11.0000
2.3.5	11.0000
2.3.6	11.0000
mearraviidodat	11.0000
celkii	11.0000
275_000	11.0000
oktavuohtajoavkkus	11.0000
kulturbealli	11.0000
presideantaámmát	11.0000
organisašuvdnakárta	11.0000
johttičálus	11.0000
MoSa	11.0000
nállemihttu	11.0000
bearihit	11.0000
čuozahus	11.0000
21.2	11.0000
birgennákca	11.0000
Femunden	11.0000
duhkodahkii	11.0000
sierradilli	11.0000
boazodoalloturisma	11.0000
máddu	11.0000
guolástanvuohki	11.0000
kvalitehtagáibádus	11.0000
IVA	11.0000
Parliamentarians	11.0000
vuoigatvuođaproseassa	11.0000
máhttoovdánahttin	11.0000
dutkanfierpmádat	11.0000
workshop	11.0000
davviguovlluovddideapmi	11.0000
konsultašuvdnaášši	11.0000
seailluhanbargu	11.0000
giellaovddidandoaibmabidju	11.0000
2.6.3	11.0000
stávenreaidu	11.0000
oahppoplánačoakkáldat	11.0000
kulturelle	11.0000
ble	11.0000
130_000	11.0000
NOK	11.0000
forslag	11.0000
šiehtadallandelegašuvdna	11.0000
boazodoalloorganisašuvdna	11.0000
Sámij	11.0000
Lulli-Afrihká	11.0000
lohkansuorgi	11.0000
álgoálbmotfierpmádat	11.0000
váiddaortnet	11.0000
7.4.9	11.0000
energiijaresursa	11.0000
sierra_láhkai	11.0000
kulturmuitobáiki	11.0000
1_350_000	11.0000
noen	11.0000
Sagka	11.0000
diekko	11.0000
dorjja	11.0000
Giellaproš	11.0000
ohcanmeannudeapmi	11.0000
dássásašvuohta	11.0000
31/12–2004	11.0000
Opprettet	11.0000
både	11.0000
mátkerehket	11.0000
Elen	11.0000
bealátvuohta	11.0000
plánanjuolggadus	11.0000
Rødt	11.0000
diehtemeahttunvuohta	11.0000
OPCW	11.0000
kriisa	11.0000
Seniorrådgiver	11.0000
leder	11.0000
Huitfeldt	11.0000
fylkkaráđđeolmmái	11.0000
beaivád	11.0000
departementet	11.0000
stor	11.0000
initieret	11.0000
ansatte	11.0000
stáhtabušeahttaevttohus	11.0000
kredihttabearráigeahčču	11.0000
preassagulahallanolmmoš	11.0000
knyttet	11.0000
mearrajohtalus	11.0000
nå	11.0000
goivvohat	11.0000
bušeahttadokumeanta	11.0000
Forsvaret	11.0000
maritime	11.0000
preassaguovddáš	11.0000
10.02.2010	11.0000
radikaliseret	11.0000
ovttasbargolávdegoddi	11.0000
diplomáhtalaš	11.0000
merkejupmi	11.0000
dopet	11.0000
vuolláičálli	11.0000
boagán	11.0000
aids	11.0000
ráhkistit	11.0000
obligašuvdna	11.0000
oadjodivat	11.0000
kulturáŋgiruššan	11.0000
JoIi	11.0000
personbiila	11.0000
utenlandske	11.0000
arbeidstakere	11.0000
boittolaga	11.0000
vealgešiehtadallan	11.0000
dieđihangeatnegas	11.0000
lahttomáksu	11.0000
gaskamearrelivdnet	11.0000
šaddogárdi	11.0000
Báhpajávrri_skuvla	11.0000
gearggusvuođaplána	11.0000
stállu	11.0000
mearkagiel	11.0000
Prøveadministrasjonssystemet	11.0000
diftoŋga	11.0000
speažžut	11.0000
nj	11.0000
majoritehtaálbmot	11.0000
rekrutterenvuođđu	11.0000
M74	11.0000
Pedagogalaš-psykologalaš_bálvalus	11.0000
ML06	11.0000
stoahkanhearva	11.0000
minoritehtagielat	11.0000
Instruksjon	11.0000
boarrásiidráđđi	11.0000
báikedoallu	11.0000
vuoigatvuođaministeriija	11.0000
HE	11.0000
made	11.0000
gá	11.0000
jodihit	11.0000
boadusin	11.0000
Olderdalen	11.0000
valáštallansuorgi	11.0000
honorára	11.0000
SED	11.0000
artistabálká	11.0000
30.11.06	11.0000
barddáldat	11.0000
dáiddárkonferánsa	11.0000
ámmátlašvuohta	11.0000
Ronny	11.0000
Hálddahusgolut	11.0000
5.4.4	11.0000
17.00	11.0000
koulun	11.0000
myös	11.0000
oahppamateriáladoaimmahat	11.0000
oahpahusjoavku	11.0000
Hretta	11.0000
ll	11.0000
diedáhus	11.0000
22.-25	11.0000
Gro	11.0000
deaŒalaččat	11.0000
luonddulihkahallan	11.0000
jahkeduhátsadji	11.0000
cáhcočuokkis	11.0000
09.30	11.0000
Rio	11.0000
sohkabealjuogadeapmi	11.0000
25/99	11.0000
ovttadássásašvuođaoaivadeaddji	11.0000
~.~	11.0000
viidáseabbu	11.0000
kuhuvra	11.0000
eanahálddašanortnet	11.0000
sáhtášň	11.0000
guodohanvuoigatvuoda	11.0000
eanavuovdineiseváldi	11.0000
celkojuwo	11.0000
vuhtň	11.0000
FE	11.0000
Store-Jakobsen	11.0000
http://min.e-kommune.no/Sametinget	11.0000
DSK	11.0000
Viste	10.6667
sálteguolli	10.6667
ruovttoluottamáksit	10.6667
girdijohtolat	10.6667
loatnut	10.5833
árrageassi	10.5000
veardideapmi	10.5000
Siellat	10.5000
Siellak	10.5000
rasttildeapmi	10.5000
ásadit	10.5000
fasti	10.5000
Polar	10.5000
šláddjii	10.5000
suoládit	10.5000
nuohttut	10.5000
beaggit	10.5000
áibmojohtolat	10.5000
Lulli-Trøndelag	10.5000
veahkat	10.5000
modelleren	10.5000
minoritehtagiella	10.5000
ealaskas	10.5000
Olgeš	10.5000
doaibmasirdin	10.5000
bijus	10.5000
ekosystema	10.5000
gássaresursa	10.5000
kapitaliseret	10.5000
gárrenmirku	10.5000
rehketdoalloláhka	10.5000
Deanuláhka	10.3333
orrunviessu	10.3333
oapmedállu	10.3333
jođiheaddjiovddideapmi	10.2500
154	10.0000
vuogáidahttit	10.0000
luoitádit	10.0000
vistit	10.0000
čáhppesmuorjedaŋas	10.0000
báitit	10.0000
bajábeallai	10.0000
Norrlánda	10.0000
Bákti	10.0000
eahpenjuolgut	10.0000
muhtinlágan	10.0000
bahuid	10.0000
sáddu	10.0000
goahcci	10.0000
nuorri	10.0000
bargoráfi	10.0000
aivvestassii	10.0000
valljodatgeavaheapmi	10.0000
albbas	10.0000
Govdavággi	10.0000
juohkás-	10.0000
guorban	10.0000
eatnatvuohta	10.0000
earasajiin	10.0000
Muoná	10.0000
2.9.	10.0000
11,5	10.0000
5,2	10.0000
Politioddenis	10.0000
bággi	10.0000
bidja	10.0000
8,4	10.0000
mielddisbukta	10.0000
2–3	10.0000
vuollelii	10.0000
gaskariika	10.0000
218	10.0000
5–6	10.0000
Pålnoviken	10.0000
6,1	10.0000
3.10.	10.0000
Mannfjorden	10.0000
golggiidit	10.0000
9,2	10.0000
eretgeassit	10.0000
Stuora	10.0000
3.5.1	10.0000
Leirvatnet	10.0000
SemisjaurNjarg	10.0000
Ikkesjávri	10.0000
elliidsuodjalus	10.0000
4.3.	10.0000
intensiivvalaš	10.0000
